ksh_code,name,county_name
25371,Magyaregres,Somogy
25380,Selyeb,Borsod-Abaúj-Zemplén
25399,Igrici,Borsod-Abaúj-Zemplén
25405,Budapest 08. ker.,főváros
25414,Németfalu,Zala
25423,Magyarszombatfa,Vas
25432,Tabdi,Bács-Kiskun
25441,Benk,Szabolcs-Szatmár-Bereg
25450,Öskü,Veszprém
25469,Esztár,Hajdú-Bihar
25478,Oltárc,Zala
25487,Leányvár,Komárom-Esztergom
25496,Endrefalva,Nógrád
25502,Csárdaszállás,Békés
25511,Nemeskisfalud,Somogy
25520,Nagyszakácsi,Somogy
25539,Györe,Tolna
25548,Karancsberény,Nógrád
25566,Hárskút,Veszprém
25575,Cserépváralja,Borsod-Abaúj-Zemplén
25584,Győr,Győr-Moson-Sopron
25593,Sümeg,Veszprém
25609,Nemessándorháza,Zala
25618,Méra,Borsod-Abaúj-Zemplén
25627,Gyál,Pest
25636,Ibrány,Szabolcs-Szatmár-Bereg
25645,Sióagárd,Tolna
25654,Kerta,Veszprém
25663,Galgaguta,Nógrád
25672,Hidvégardó,Borsod-Abaúj-Zemplén
25681,Cserénfa,Somogy
25690,Domaháza,Borsod-Abaúj-Zemplén
25706,Szentbalázs,Somogy
25715,Moha,Fejér
25724,Sopronkövesd,Győr-Moson-Sopron
25733,Mártély,Csongrád-Csanád
25742,Kány,Borsod-Abaúj-Zemplén
25751,Pákozd,Fejér
25760,Meggyeskovácsi,Vas
25779,Somlószőlős,Veszprém
25788,Salgótarján,Nógrád
25797,Vitnyéd,Győr-Moson-Sopron
25803,Hegymagas,Veszprém
25812,Ág,Baranya
25821,Erdősmárok,Baranya
25830,Hajmás,Somogy
25849,Rigács,Veszprém
25858,Köveskál,Veszprém
25867,Kaposhomok,Somogy
25876,Told,Hajdú-Bihar
25885,Dobri,Zala
25894,Monostorpályi,Hajdú-Bihar
25900,Tömörkény,Csongrád-Csanád
25919,Kisújszállás,Jász-Nagykun-Szolnok
25928,Nyírkércs,Szabolcs-Szatmár-Bereg
25937,Balotaszállás,Bács-Kiskun
25946,Egyházasrádóc,Vas
25955,Nagybaracska,Bács-Kiskun
25964,Konyár,Hajdú-Bihar
25973,Nyírcsászári,Szabolcs-Szatmár-Bereg
25982,Vassurány,Vas
25991,Bakonynána,Veszprém
26000,Velem,Vas
26019,Egerbocs,Heves
26028,Nagybánhegyes,Békés
26037,Kékkút,Veszprém
26046,Kőszegpaty,Vas
26055,Hőgyész,Tolna
26064,Csipkerek,Vas
26073,Rábapaty,Vas
26082,Cserdi,Baranya
26091,Lónya,Szabolcs-Szatmár-Bereg
26107,Csegöld,Szabolcs-Szatmár-Bereg
26116,Sáp,Hajdú-Bihar
26125,Aparhant,Tolna
26134,Nagyvenyim,Fejér
26143,Nagysimonyi,Vas
26152,Gérce,Vas
26161,Szijártóháza,Zala
26170,Hajdúbagos,Hajdú-Bihar
26189,Békéssámson,Békés
26198,Arka,Borsod-Abaúj-Zemplén
26204,Várkesző,Veszprém
26213,Szigetmonostor,Pest
26222,Gadány,Somogy
26231,Ládbesenyő,Borsod-Abaúj-Zemplén
26240,Nemesládony,Vas
26259,Szigetbecse,Pest
26268,Valkonya,Zala
26277,Bőszénfa,Somogy
26286,Mezőhék,Jász-Nagykun-Szolnok
26295,Kisbárkány,Nógrád
26301,Inke,Somogy
26310,Rém,Bács-Kiskun
26329,Nyugotszenterzsébet,Baranya
26338,Abaújszolnok,Borsod-Abaúj-Zemplén
26347,Ebergőc,Győr-Moson-Sopron
26356,Berzék,Borsod-Abaúj-Zemplén
26365,Nyírmihálydi,Szabolcs-Szatmár-Bereg
26374,Magyargencs,Veszprém
26383,Gátér,Bács-Kiskun
26392,Pamuk,Somogy
26408,Komló,Baranya
26417,Bakonyszücs,Veszprém
26426,Vép,Vas
26435,Nyíri,Borsod-Abaúj-Zemplén
26444,Maglóca,Győr-Moson-Sopron
26453,Kadarkút,Somogy
26462,Balatonmagyaród,Zala
26471,Csátalja,Bács-Kiskun
26480,Barabás,Szabolcs-Szatmár-Bereg
26499,Zirc,Veszprém
26505,Nagykinizs,Borsod-Abaúj-Zemplén
26514,Olaszfalu,Veszprém
26523,Nóráp,Veszprém
26532,Böhönye,Somogy
26541,Kup,Veszprém
26550,Ömböly,Szabolcs-Szatmár-Bereg
26569,Somlóvásárhely,Veszprém
26578,Szigetvár,Baranya
26587,Rajka,Győr-Moson-Sopron
26596,Kercaszomor,Vas
26602,Köröm,Borsod-Abaúj-Zemplén
26611,Újfehértó,Szabolcs-Szatmár-Bereg
26620,Katafa,Vas
26639,Pusztaszentlászló,Zala
26648,Vaszar,Veszprém
26657,Járdánháza,Borsod-Abaúj-Zemplén
26666,Kiszombor,Csongrád-Csanád
26675,Lengyeltóti,Somogy
26684,Kecskemét,Bács-Kiskun
26693,Báránd,Hajdú-Bihar
26709,Csorvás,Békés
26718,Abaújkér,Borsod-Abaúj-Zemplén
26727,Grábóc,Tolna
26736,Rábagyarmat,Vas
26745,Parasznya,Borsod-Abaúj-Zemplén
26754,Rinyaszentkirály,Somogy
26763,Simaság,Vas
26772,Csánig,Vas
26781,Várda,Somogy
26790,Halászi,Győr-Moson-Sopron
26806,Rönök,Vas
26815,Vecsés,Pest
26824,Alap,Fejér
26833,Iliny,Nógrád
26842,Zselickisfalud,Somogy
26851,Csengerújfalu,Szabolcs-Szatmár-Bereg
26860,Gyarmat,Győr-Moson-Sopron
26879,Nagyfüged,Heves
26888,Kazsok,Somogy
26897,Karancsság,Nógrád
26903,Sárisáp,Komárom-Esztergom
26921,Ásványráró,Győr-Moson-Sopron
26930,Mocsa,Komárom-Esztergom
26949,Sajókeresztúr,Borsod-Abaúj-Zemplén
26958,Balkány,Szabolcs-Szatmár-Bereg
26967,Magyargéc,Nógrád
26976,Nagyhódos,Szabolcs-Szatmár-Bereg
26985,Csővár,Pest
26994,Tótszentgyörgy,Baranya
27012,Váraszó,Heves
27021,Kisharsány,Baranya
27030,Gyanógeregye,Vas
27049,Becskeháza,Borsod-Abaúj-Zemplén
27058,Békás,Veszprém
27067,Magyarsarlós,Baranya
27076,Nagysáp,Komárom-Esztergom
27085,Cakóháza,Győr-Moson-Sopron
27094,Celldömölk,Vas
27100,Vasmegyer,Szabolcs-Szatmár-Bereg
27119,Nemesborzova,Szabolcs-Szatmár-Bereg
27128,Galgamácsa,Pest
27137,Mencshely,Veszprém
27146,Komoró,Szabolcs-Szatmár-Bereg
27155,Nagyhalász,Szabolcs-Szatmár-Bereg
27164,Nagypeterd,Baranya
27173,Sajólád,Borsod-Abaúj-Zemplén
27182,Nagykónyi,Tolna
27191,Novajidrány,Borsod-Abaúj-Zemplén
27207,Zalagyömörő,Veszprém
27216,Ostoros,Heves
27225,Kálmánháza,Szabolcs-Szatmár-Bereg
27234,Bácsborsód,Bács-Kiskun
27243,Kisbágyon,Nógrád
27252,Tiszanagyfalu,Szabolcs-Szatmár-Bereg
27261,Tisztaberek,Szabolcs-Szatmár-Bereg
27270,Csömend,Somogy
27289,Magyarnádalja,Vas
27298,Apátvarasd,Baranya
27304,Potyond,Győr-Moson-Sopron
27313,Törökszentmiklós,Jász-Nagykun-Szolnok
27322,Vámosatya,Szabolcs-Szatmár-Bereg
27331,Sajóecseg,Borsod-Abaúj-Zemplén
27340,Nógrádszakál,Nógrád
27359,Mecsér,Győr-Moson-Sopron
27368,Segesd,Somogy
27377,Balatonberény,Somogy
27386,Tatárszentgyörgy,Pest
27395,Mályi,Borsod-Abaúj-Zemplén
27401,Egyházaskozár,Baranya
27410,Putnok,Borsod-Abaúj-Zemplén
27429,Bódvalenke,Borsod-Abaúj-Zemplén
27438,Örménykút,Békés
27447,Barlahida,Zala
27456,Szendrőlád,Borsod-Abaúj-Zemplén
27465,Pusztaederics,Zala
27474,Sárospatak,Borsod-Abaúj-Zemplén
27483,Lendvadedes,Zala
27492,Csöde,Zala
27508,Szágy,Baranya
27517,Besenyőtelek,Heves
27526,Miháld,Zala
27535,Somogysimonyi,Somogy
27544,Tiszaszentmárton,Szabolcs-Szatmár-Bereg
27553,Pogányszentpéter,Somogy
27562,Zalaszombatfa,Zala
27571,Kelebia,Bács-Kiskun
27580,Nemti,Nógrád
27599,Nadap,Fejér
27605,Nagytálya,Heves
27614,Zimány,Somogy
27623,Újlőrincfalva,Heves
27632,Úny,Komárom-Esztergom
27641,Álmosd,Hajdú-Bihar
27650,Rózsaszentmárton,Heves
27669,Dubicsány,Borsod-Abaúj-Zemplén
27678,Magyaralmás,Fejér
27687,Kosd,Pest
27696,Maklár,Heves
27702,Tékes,Baranya
27711,Izmény,Tolna
27720,Salomvár,Zala
27739,Dunakiliti,Győr-Moson-Sopron
27748,Pap,Szabolcs-Szatmár-Bereg
27757,Sajóvelezd,Borsod-Abaúj-Zemplén
27766,Kisszékely,Tolna
27775,Óhíd,Zala
27784,Iharosberény,Somogy
27793,Szergény,Vas
27809,Mátételke,Bács-Kiskun
27818,Homokbödöge,Veszprém
27827,Káva,Pest
27836,Tornaszentandrás,Borsod-Abaúj-Zemplén
27845,Homokmégy,Bács-Kiskun
27854,Szolnok,Jász-Nagykun-Szolnok
27863,Majs,Baranya
27872,Abony,Pest
27881,Hásságy,Baranya
27890,Bükkaranyos,Borsod-Abaúj-Zemplén
27906,Magyarbánhegyes,Békés
27915,Mohora,Nógrád
27924,Ópályi,Szabolcs-Szatmár-Bereg
27933,Himesháza,Baranya
27942,Halmaj,Borsod-Abaúj-Zemplén
27951,Tilaj,Zala
27960,Sorkikápolna,Vas
27979,Nagyalásony,Veszprém
27988,Nagyszekeres,Szabolcs-Szatmár-Bereg
27997,Szemenye,Vas
28006,Öcsöd,Jász-Nagykun-Szolnok
28015,Iszkáz,Veszprém
28024,Villány,Baranya
28033,Nekézseny,Borsod-Abaúj-Zemplén
28051,Tolcsva,Borsod-Abaúj-Zemplén
28060,Nyírtass,Szabolcs-Szatmár-Bereg
28079,Kerecsend,Heves
28088,Gyöngyöstarján,Heves
28097,Ipolydamásd,Pest
28103,Nádudvar,Hajdú-Bihar
28112,Öcs,Veszprém
28121,Drávacsepely,Baranya
28130,Kunszentmiklós,Bács-Kiskun
28149,Mosonszolnok,Győr-Moson-Sopron
28158,Kisszállás,Bács-Kiskun
28167,Lovászi,Zala
28185,Perbál,Pest
28194,Szuha,Nógrád
28200,Ligetfalva,Zala
28219,Litka,Borsod-Abaúj-Zemplén
28228,Túrkeve,Jász-Nagykun-Szolnok
28237,Dabrony,Veszprém
28246,Beregdaróc,Szabolcs-Szatmár-Bereg
28255,Mogyorósbánya,Komárom-Esztergom
28264,Gadács,Somogy
28273,Endrőc,Baranya
28282,Nagyvisnyó,Heves
28291,Lábod,Somogy
28307,Gagybátor,Borsod-Abaúj-Zemplén
28316,Bábonymegyer,Somogy
28325,Hottó,Zala
28334,Kapuvár,Győr-Moson-Sopron
28343,Vaskút,Bács-Kiskun
28352,Tiszaújváros,Borsod-Abaúj-Zemplén
28361,Potony,Somogy
28370,Apácatorna,Veszprém
28389,Kazár,Nógrád
28398,Tiszalúc,Borsod-Abaúj-Zemplén
28404,Gyöngyfa,Baranya
28413,Visegrád,Pest
28422,Nemesvita,Veszprém
28431,Kék,Szabolcs-Szatmár-Bereg
28440,Nyírgelse,Szabolcs-Szatmár-Bereg
28459,Csernely,Borsod-Abaúj-Zemplén
28468,Nagypáli,Zala
28477,Kisléta,Szabolcs-Szatmár-Bereg
28486,Tompa,Bács-Kiskun
28495,Zalaboldogfa,Zala
28501,Balatonszőlős,Veszprém
28510,Porrogszentpál,Somogy
28529,Varga,Baranya
28538,Vajszló,Baranya
28547,Kovácsvágás,Borsod-Abaúj-Zemplén
28556,Erdőkövesd,Heves
28565,Sarkad,Békés
28574,Szabás,Somogy
28583,Áta,Baranya
28592,Pusztaszer,Csongrád-Csanád
28608,Drávaszabolcs,Baranya
28617,Drávacsehi,Baranya
28626,Répceszentgyörgy,Vas
28635,Teresztenye,Borsod-Abaúj-Zemplén
28644,Úri,Pest
28653,Szentmártonkáta,Pest
28662,Belecska,Tolna
28671,Gyepükaján,Veszprém
28699,Tiszaigar,Jász-Nagykun-Szolnok
28705,Szabadbattyán,Fejér
28714,Andocs,Somogy
28723,Somogysárd,Somogy
28732,Gagyapáti,Borsod-Abaúj-Zemplén
28741,Sellye,Baranya
28750,Zsarolyán,Szabolcs-Szatmár-Bereg
28769,Bágyogszovát,Győr-Moson-Sopron
28778,Dióskál,Zala
28787,Taktakenéz,Borsod-Abaúj-Zemplén
28796,Egervölgy,Vas
28802,Nyírbogdány,Szabolcs-Szatmár-Bereg
28811,Kaposgyarmat,Somogy
28820,Szeremle,Bács-Kiskun
28839,Alsószuha,Borsod-Abaúj-Zemplén
28848,Pátka,Fejér
28857,Kutas,Somogy
28866,Sződliget,Pest
28875,Kishuta,Borsod-Abaúj-Zemplén
28884,Rimóc,Nógrád
28893,Geszteréd,Szabolcs-Szatmár-Bereg
28909,Bátaapáti,Tolna
28918,Egerág,Baranya
28927,Nagytótfalu,Baranya
28936,Bakonygyirót,Győr-Moson-Sopron
28945,Győröcske,Szabolcs-Szatmár-Bereg
28954,Szigetszentmiklós,Pest
28963,Somogyjád,Somogy
28972,Pusztamiske,Veszprém
28981,Ura,Szabolcs-Szatmár-Bereg
28990,Kisláng,Fejér
29009,Nyárád,Veszprém
29018,Pusztaszabolcs,Fejér
29027,Kunfehértó,Bács-Kiskun
29036,Mezőszilas,Fejér
29045,Mátraszentimre,Heves
29054,Tornyosnémeti,Borsod-Abaúj-Zemplén
29063,Nagyberény,Somogy
29072,Kisberzseny,Veszprém
29081,Lócs,Vas
29090,Sopronhorpács,Győr-Moson-Sopron
29106,Baks,Csongrád-Csanád
29115,Solt,Bács-Kiskun
29124,Várong,Tolna
29133,Tiszacsermely,Borsod-Abaúj-Zemplén
29142,Somogyhárságy,Baranya
29151,Vágáshuta,Borsod-Abaúj-Zemplén
29160,Páka,Zala
29179,Nagytőke,Csongrád-Csanád
29188,Nagybarca,Borsod-Abaúj-Zemplén
29197,Péterhida,Somogy
29203,Boba,Vas
29212,Baj,Komárom-Esztergom
29221,Jánossomorja,Győr-Moson-Sopron
29230,Dalmand,Tolna
29249,Kesznyéten,Borsod-Abaúj-Zemplén
29267,Tác,Fejér
29276,Novaj,Heves
29285,Budapest 18. ker.,főváros
29294,Marcalgergelyi,Veszprém
29300,Kispalád,Szabolcs-Szatmár-Bereg
29319,Ipolyvece,Nógrád
29328,Nemeskér,Győr-Moson-Sopron
29337,Madocsa,Tolna
29346,Tiszajenő,Jász-Nagykun-Szolnok
29355,Bajót,Komárom-Esztergom
29364,Csömödér,Zala
29373,Vasszécseny,Vas
29382,Örményes,Jász-Nagykun-Szolnok
29391,Hencida,Hajdú-Bihar
29407,Agyagosszergény,Győr-Moson-Sopron
29416,Csaroda,Szabolcs-Szatmár-Bereg
29425,Nőtincs,Nógrád
29434,Tapolca,Veszprém
29443,Gulács,Szabolcs-Szatmár-Bereg
29452,Halastó,Vas
29461,Balatonfőkajár,Veszprém
29470,Döbrönte,Veszprém
29489,Kerkabarabás,Zala
29498,Varsány,Nógrád
29504,Iklanberény,Vas
29513,Bakonyjákó,Veszprém
29522,Molvány,Baranya
29531,Vésztő,Békés
29540,Mozsgó,Baranya
29559,Panyola,Szabolcs-Szatmár-Bereg
29568,Telekes,Vas
29577,Kesztölc,Komárom-Esztergom
29586,Budapest 09. ker.,főváros
29595,Almáskamarás,Békés
29601,Pilisborosjenő,Pest
29610,Biharugra,Békés
29629,Vértestolna,Komárom-Esztergom
29638,Epöl,Komárom-Esztergom
29647,Dömsöd,Pest
29656,Pat,Zala
29665,Alsónána,Tolna
29674,Beret,Borsod-Abaúj-Zemplén
29683,Zalatárnok,Zala
29692,Sorokpolány,Vas
29708,Felsőgagy,Borsod-Abaúj-Zemplén
29717,Rakaca,Borsod-Abaúj-Zemplén
29726,Tiszafüred,Jász-Nagykun-Szolnok
29735,Gyömrő,Pest
29744,Budapest 07. ker.,főváros
29753,Magyaregregy,Baranya
29762,Pettend,Baranya
29771,Gősfa,Zala
29780,Vízvár,Somogy
29799,Méhtelek,Szabolcs-Szatmár-Bereg
29805,Bezenye,Győr-Moson-Sopron
29814,Alsóvadász,Borsod-Abaúj-Zemplén
29823,Tököl,Pest
29832,Nógrádmarcal,Nógrád
29841,Felsőmarác,Vas
29850,Kisoroszi,Pest
29869,Nagyrákos,Vas
29878,Torony,Vas
29887,Bihartorda,Hajdú-Bihar
29896,Porpác,Vas
29902,Bakonyság,Veszprém
29911,Tákos,Szabolcs-Szatmár-Bereg
29920,Maráza,Baranya
29939,Felcsút,Fejér
29948,Ipacsfa,Baranya
29957,Káld,Vas
29966,Homorúd,Baranya
29975,Anarcs,Szabolcs-Szatmár-Bereg
29984,Magosliget,Szabolcs-Szatmár-Bereg
29993,Zalaerdőd,Veszprém
30003,Vajdácska,Borsod-Abaúj-Zemplén
30012,Réde,Komárom-Esztergom
30021,Sarród,Győr-Moson-Sopron
30030,Drávaszerdahely,Baranya
30049,Besence,Baranya
30067,Szentpéterfölde,Zala
30076,Vatta,Borsod-Abaúj-Zemplén
30085,Szamostatárfalva,Szabolcs-Szatmár-Bereg
30094,Csikóstőttős,Tolna
30100,Mátraverebély,Nógrád
30119,Berzence,Somogy
30128,Medgyesegyháza,Békés
30137,Hercegkút,Borsod-Abaúj-Zemplén
30146,Szenyér,Somogy
30155,Bácsszőlős,Bács-Kiskun
30164,Körösújfalu,Békés
30173,Kislőd,Veszprém
30182,Kolontár,Veszprém
30191,Csér,Győr-Moson-Sopron
30207,Borsodszentgyörgy,Borsod-Abaúj-Zemplén
30216,Hegyhátsál,Vas
30225,Tardos,Komárom-Esztergom
30234,Mesterszállás,Jász-Nagykun-Szolnok
30243,Zámoly,Fejér
30252,Borzavár,Veszprém
30261,Dormánd,Heves
30270,Csécse,Nógrád
30289,Gyönk,Tolna
30298,Tiszatardos,Borsod-Abaúj-Zemplén
30304,Tiszagyenda,Jász-Nagykun-Szolnok
30313,Zalalövő,Zala
30322,Mezőkovácsháza,Békés
30331,Vácegres,Pest
30340,Sajószöged,Borsod-Abaúj-Zemplén
30359,Gyulaj,Tolna
30368,Bagod,Zala
30377,Tiszatarján,Borsod-Abaúj-Zemplén
30386,Tiszakürt,Jász-Nagykun-Szolnok
30395,Legénd,Nógrád
30401,Lőrinci,Heves
30410,Bakonyoszlop,Veszprém
30429,Egyházashollós,Vas
30438,Görcsöny,Baranya
30447,Tibolddaróc,Borsod-Abaúj-Zemplén
30456,Miskolc,Borsod-Abaúj-Zemplén
30465,Tihany,Veszprém
30474,Babócsa,Somogy
30483,Forró,Borsod-Abaúj-Zemplén
30492,Mekényes,Baranya
30508,Karos,Borsod-Abaúj-Zemplén
30517,Tornaszentjakab,Borsod-Abaúj-Zemplén
30526,Alsóörs,Veszprém
30535,Dóc,Csongrád-Csanád
30544,Csabdi,Fejér
30553,Környe,Komárom-Esztergom
30562,Medina,Tolna
30571,Gölle,Somogy
30580,Somogyacsa,Somogy
30599,Mikosszéplak,Vas
30605,Kaskantyú,Bács-Kiskun
30614,Csarnóta,Baranya
30623,Tiszakécske,Bács-Kiskun
30632,Miske,Bács-Kiskun
30641,Csenger,Szabolcs-Szatmár-Bereg
30650,Kőszárhegy,Fejér
30669,Borsodbóta,Borsod-Abaúj-Zemplén
30678,Fenyőfő,Győr-Moson-Sopron
30696,Kartal,Pest
30702,Vaskeresztes,Vas
30711,Jászalsószentgyörgy,Jász-Nagykun-Szolnok
30720,Taksony,Pest
30739,Szerencs,Borsod-Abaúj-Zemplén
30748,Sitke,Vas
30757,Petrivente,Zala
30766,Oroszlány,Komárom-Esztergom
30775,Hosszúvíz,Somogy
30784,Bodrogkeresztúr,Borsod-Abaúj-Zemplén
30793,Salföld,Veszprém
30809,Leányfalu,Pest
30827,Kisberény,Somogy
30836,Hosszúhetény,Baranya
30845,Tiszagyulaháza,Hajdú-Bihar
30854,Mezőcsokonya,Somogy
30863,Ráksi,Somogy
30872,Megyehíd,Vas
30881,Répcelak,Vas
30890,Felsőszenterzsébet,Zala
30906,Gasztony,Vas
30915,Vanyarc,Nógrád
30924,Csabrendek,Veszprém
30933,Nagykanizsa,Zala
30942,Gersekarát,Vas
30951,Hegyhátmaróc,Baranya
30960,Gyékényes,Somogy
30979,Levelek,Szabolcs-Szatmár-Bereg
30988,Érd,Pest
30997,Semjénháza,Zala
31006,Bózsva,Borsod-Abaúj-Zemplén
31015,Szalaszend,Borsod-Abaúj-Zemplén
31024,Kistelek,Csongrád-Csanád
31033,Mezőpeterd,Hajdú-Bihar
31042,Tépe,Hajdú-Bihar
31051,Vámoscsalád,Vas
31060,Szava,Baranya
31079,Öttömös,Csongrád-Csanád
31088,Székely,Szabolcs-Szatmár-Bereg
31097,Hajdúsámson,Hajdú-Bihar
31103,Balinka,Fejér
31112,Pölöskefő,Zala
31121,Sántos,Somogy
31130,Körösszakál,Hajdú-Bihar
31149,Csonkahegyhát,Zala
31158,Nyírbogát,Szabolcs-Szatmár-Bereg
31167,Hollóháza,Borsod-Abaúj-Zemplén
31185,Kisvejke,Tolna
31194,Lövő,Győr-Moson-Sopron
31200,Hernádnémeti,Borsod-Abaúj-Zemplén
31219,Somogyaszaló,Somogy
31228,Végegyháza,Békés
31237,Szatmárcseke,Szabolcs-Szatmár-Bereg
31246,Visonta,Heves
31255,Pápateszér,Veszprém
31264,Vértesszőlős,Komárom-Esztergom
31273,Szamosújlak,Szabolcs-Szatmár-Bereg
31282,Mikófalva,Heves
31291,Bocska,Zala
31307,Adorjánháza,Veszprém
31316,Győrság,Győr-Moson-Sopron
31325,Szabadkígyós,Békés
31334,Csabacsűd,Békés
31343,Mosdós,Somogy
31352,Darány,Somogy
31361,Kóka,Pest
31370,Pusztacsalád,Győr-Moson-Sopron
31389,Lothárd,Baranya
31398,Tyukod,Szabolcs-Szatmár-Bereg
31404,Kállósemjén,Szabolcs-Szatmár-Bereg
31413,Keszeg,Nógrád
31422,Bana,Komárom-Esztergom
31431,Husztót,Baranya
31440,Fertőszéplak,Győr-Moson-Sopron
31459,Tevel,Tolna
31468,Fülöpháza,Bács-Kiskun
31477,Nyírjákó,Szabolcs-Szatmár-Bereg
31486,Nagyréde,Heves
31501,Dunaföldvár,Tolna
31510,Szegilong,Borsod-Abaúj-Zemplén
31529,Kerecseny,Zala
31538,Sárszentágota,Fejér
31556,Nemesmedves,Vas
31565,Mónosbél,Heves
31574,Kevermes,Békés
31583,Szentgotthárd,Vas
31592,Rédics,Zala
31608,Zemplénagárd,Borsod-Abaúj-Zemplén
31617,Zalamerenye,Zala
31626,Kunsziget,Győr-Moson-Sopron
31635,Iván,Győr-Moson-Sopron
31644,Fiad,Somogy
31653,Albertirsa,Pest
31662,Mezőtárkány,Heves
31671,Felsőtelekes,Borsod-Abaúj-Zemplén
31680,Ivánc,Vas
31699,Csetény,Veszprém
31705,Sándorfalva,Csongrád-Csanád
31714,Sósvertike,Baranya
31723,Felsőkelecsény,Borsod-Abaúj-Zemplén
31732,Nagymaros,Pest
31741,Pacsa,Zala
31750,Milota,Szabolcs-Szatmár-Bereg
31769,Ököritófülpös,Szabolcs-Szatmár-Bereg
31778,Olaszliszka,Borsod-Abaúj-Zemplén
31787,Győrújfalu,Győr-Moson-Sopron
31796,Tápiószecső,Pest
31802,Sárkeresztes,Fejér
31811,Dánszentmiklós,Pest
31820,Uszka,Szabolcs-Szatmár-Bereg
31839,Újrónafő,Győr-Moson-Sopron
31848,Gara,Bács-Kiskun
31857,Ramocsaháza,Szabolcs-Szatmár-Bereg
31866,Tiszavárkony,Jász-Nagykun-Szolnok
31875,Mesterháza,Vas
31884,Répáshuta,Borsod-Abaúj-Zemplén
31893,Kunszállás,Bács-Kiskun
31909,Rásonysápberencs,Borsod-Abaúj-Zemplén
31918,Kunpeszér,Bács-Kiskun
31927,Beremend,Baranya
31936,Illocska,Baranya
31945,Pápa,Veszprém
31954,Debréte,Borsod-Abaúj-Zemplén
31963,Tahitótfalu,Pest
31972,Paszab,Szabolcs-Szatmár-Bereg
31981,Márokföld,Zala
31990,Súr,Komárom-Esztergom
32009,Szentdénes,Baranya
32018,Iszkaszentgyörgy,Fejér
32027,Bugyi,Pest
32036,Keléd,Vas
32045,Táplánszentkereszt,Vas
32054,Zalaegerszeg,Zala
32063,Kávás,Zala
32072,Teklafalu,Baranya
32081,Alsópáhok,Zala
32090,Királd,Borsod-Abaúj-Zemplén
32106,Inárcs,Pest
32115,Ötvöskónyi,Somogy
32124,Bérbaltavár,Vas
32133,Sérsekszőlős,Somogy
32142,Vindornyafok,Zala
32151,Bogád,Baranya
32160,Sásd,Baranya
32179,Kál,Heves
32188,Hegyfalu,Vas
32197,Újudvar,Zala
32203,Fehérvárcsurgó,Fejér
32212,Márkó,Veszprém
32221,Külsősárd,Zala
32230,Kakucs,Pest
32249,Árpás,Győr-Moson-Sopron
32258,Szakácsi,Borsod-Abaúj-Zemplén
32267,Kilimán,Zala
32276,Devecser,Veszprém
32285,Csengele,Csongrád-Csanád
32294,Nyírábrány,Hajdú-Bihar
32300,Nógrádkövesd,Nógrád
32319,Cserhátszentiván,Nógrád
32328,Encsencs,Szabolcs-Szatmár-Bereg
32337,Baté,Somogy
32346,Almásfüzitő,Komárom-Esztergom
32355,Libickozma,Somogy
32364,Nagylók,Fejér
32373,Diósviszló,Baranya
32382,Nyírmártonfalva,Hajdú-Bihar
32391,Drávaiványi,Baranya
32407,Magyarnándor,Nógrád
32416,Tengőd,Somogy
32425,Peterd,Baranya
32434,Kiskunhalas,Bács-Kiskun
32452,Nyírkáta,Szabolcs-Szatmár-Bereg
32461,Szilvásszentmárton,Somogy
32470,Somogybabod,Somogy
32489,Szegvár,Csongrád-Csanád
32498,Kondó,Borsod-Abaúj-Zemplén
32504,Kunszentmárton,Jász-Nagykun-Szolnok
32513,Pördefölde,Zala
32522,Zalaszentgrót,Zala
32531,Serényfalva,Borsod-Abaúj-Zemplén
32540,Nemesnádudvar,Bács-Kiskun
32559,Gödöllő,Pest
32568,Újszentmargita,Hajdú-Bihar
32577,Papos,Szabolcs-Szatmár-Bereg
32586,Vérteskethely,Komárom-Esztergom
32595,Dénesfa,Győr-Moson-Sopron
32601,Somogytúr,Somogy
32610,Fót,Pest
32629,Ostffyasszonyfa,Vas
32638,Tornyiszentmiklós,Zala
32647,Kerkateskánd,Zala
32656,Mezőladány,Szabolcs-Szatmár-Bereg
32665,Nemesnép,Zala
32674,Rinyakovácsi,Somogy
32683,Perecse,Borsod-Abaúj-Zemplén
32692,Penyige,Szabolcs-Szatmár-Bereg
32708,Dobronhegy,Zala
32717,Feketeerdő,Győr-Moson-Sopron
32726,Kisrécse,Zala
32735,Attala,Tolna
32744,Tésenfa,Baranya
32753,Dég,Fejér
32762,Felsőnyárád,Borsod-Abaúj-Zemplén
32771,Kocsér,Pest
32780,Simonfa,Somogy
32799,Barcs,Somogy
32805,Nagykorpád,Somogy
32814,Csögle,Veszprém
32823,Bugac,Bács-Kiskun
32832,Meszlen,Vas
32841,Szentborbás,Somogy
32850,Váralja,Tolna
32869,Kérsemjén,Szabolcs-Szatmár-Bereg
32878,Csót,Veszprém
32887,Bükkzsérc,Borsod-Abaúj-Zemplén
32896,Tar,Nógrád
32902,Kehidakustány,Zala
32911,Bér,Nógrád
32920,Nagykölked,Vas
32939,Nagylózs,Győr-Moson-Sopron
32948,Nemesbük,Zala
32957,Elek,Békés
32966,Tarnabod,Heves
32975,Kőröstetétlen,Pest
32984,Bucsu,Vas
32993,Kács,Borsod-Abaúj-Zemplén
33002,Bodolyabér,Baranya
33011,Szécsényfelfalu,Nógrád
33020,Forráskút,Csongrád-Csanád
33039,Zalameggyes,Veszprém
