ksh_code,settlement_name,county_name,area_code,basis
26471,Csátalja,Bács-Kiskun,ORSZEM-BACS-KISKUN,KSH_COUNTY
26480,Barabás,Szabolcs-Szatmár-Bereg,ORSZEM-SZABOLCS-SZATMAR-BEREG,KSH_COUNTY
26499,Zirc,Veszprém,ORSZEM-VESZPREM,KSH_COUNTY
26505,Nagykinizs,Borsod-Abaúj-Zemplén,ORSZEM-BORSOD-ABAUJ-ZEMPLEN,KSH_COUNTY
26514,Olaszfalu,Veszprém,ORSZEM-VESZPREM,KSH_COUNTY
26523,Nóráp,Veszprém,ORSZEM-VESZPREM,KSH_COUNTY
26532,Böhönye,Somogy,ORSZEM-SOMOGY,KSH_COUNTY
26541,Kup,Veszprém,ORSZEM-VESZPREM,KSH_COUNTY
26550,Ömböly,Szabolcs-Szatmár-Bereg,ORSZEM-SZABOLCS-SZATMAR-BEREG,KSH_COUNTY
26569,Somlóvásárhely,Veszprém,ORSZEM-VESZPREM,KSH_COUNTY
26578,Szigetvár,Baranya,ORSZEM-BARANYA,KSH_COUNTY
26587,Rajka,Győr-Moson-Sopron,ORSZEM-GYOR-MOSON-SOPRON,KSH_COUNTY
26596,Kercaszomor,Vas,ORSZEM-VAS,KSH_COUNTY
26602,Köröm,Borsod-Abaúj-Zemplén,ORSZEM-BORSOD-ABAUJ-ZEMPLEN,KSH_COUNTY
26611,Újfehértó,Szabolcs-Szatmár-Bereg,ORSZEM-SZABOLCS-SZATMAR-BEREG,KSH_COUNTY
26620,Katafa,Vas,ORSZEM-VAS,KSH_COUNTY
26639,Pusztaszentlászló,Zala,ORSZEM-ZALA,KSH_COUNTY
26648,Vaszar,Veszprém,ORSZEM-VESZPREM,KSH_COUNTY
26657,Járdánháza,Borsod-Abaúj-Zemplén,ORSZEM-BORSOD-ABAUJ-ZEMPLEN,KSH_COUNTY
26666,Kiszombor,Csongrád-Csanád,ORSZEM-CSONGRAD-CSANAD,KSH_COUNTY
26675,Lengyeltóti,Somogy,ORSZEM-SOMOGY,KSH_COUNTY
26684,Kecskemét,Bács-Kiskun,ORSZEM-BACS-KISKUN,KSH_COUNTY
26693,Báránd,Hajdú-Bihar,ORSZEM-HAJDU-BIHAR,KSH_COUNTY
26709,Csorvás,Békés,ORSZEM-BEKES,KSH_COUNTY
26718,Abaújkér,Borsod-Abaúj-Zemplén,ORSZEM-BORSOD-ABAUJ-ZEMPLEN,KSH_COUNTY
26727,Grábóc,Tolna,ORSZEM-TOLNA,KSH_COUNTY
26736,Rábagyarmat,Vas,ORSZEM-VAS,KSH_COUNTY
26745,Parasznya,Borsod-Abaúj-Zemplén,ORSZEM-BORSOD-ABAUJ-ZEMPLEN,KSH_COUNTY
26754,Rinyaszentkirály,Somogy,ORSZEM-SOMOGY,KSH_COUNTY
26763,Simaság,Vas,ORSZEM-VAS,KSH_COUNTY
26772,Csánig,Vas,ORSZEM-VAS,KSH_COUNTY
26781,Várda,Somogy,ORSZEM-SOMOGY,KSH_COUNTY
26790,Halászi,Győr-Moson-Sopron,ORSZEM-GYOR-MOSON-SOPRON,KSH_COUNTY
26806,Rönök,Vas,ORSZEM-VAS,KSH_COUNTY
26815,Vecsés,Pest,ORSZEM-PEST,KSH_COUNTY
26824,Alap,Fejér,ORSZEM-FEJER,KSH_COUNTY
26833,Iliny,Nógrád,ORSZEM-NOGRAD,KSH_COUNTY
26842,Zselickisfalud,Somogy,ORSZEM-SOMOGY,KSH_COUNTY
26851,Csengerújfalu,Szabolcs-Szatmár-Bereg,ORSZEM-SZABOLCS-SZATMAR-BEREG,KSH_COUNTY
26860,Gyarmat,Győr-Moson-Sopron,ORSZEM-GYOR-MOSON-SOPRON,KSH_COUNTY
26879,Nagyfüged,Heves,ORSZEM-HEVES,KSH_COUNTY
26888,Kazsok,Somogy,ORSZEM-SOMOGY,KSH_COUNTY
26897,Karancsság,Nógrád,ORSZEM-NOGRAD,KSH_COUNTY
26903,Sárisáp,Komárom-Esztergom,ORSZEM-KOMAROM-ESZTERGOM,KSH_COUNTY
26921,Ásványráró,Győr-Moson-Sopron,ORSZEM-GYOR-MOSON-SOPRON,KSH_COUNTY
26930,Mocsa,Komárom-Esztergom,ORSZEM-KOMAROM-ESZTERGOM,KSH_COUNTY
26949,Sajókeresztúr,Borsod-Abaúj-Zemplén,ORSZEM-BORSOD-ABAUJ-ZEMPLEN,KSH_COUNTY
26958,Balkány,Szabolcs-Szatmár-Bereg,ORSZEM-SZABOLCS-SZATMAR-BEREG,KSH_COUNTY
26967,Magyargéc,Nógrád,ORSZEM-NOGRAD,KSH_COUNTY
26976,Nagyhódos,Szabolcs-Szatmár-Bereg,ORSZEM-SZABOLCS-SZATMAR-BEREG,KSH_COUNTY
26985,Csővár,Pest,ORSZEM-PEST,KSH_COUNTY
26994,Tótszentgyörgy,Baranya,ORSZEM-BARANYA,KSH_COUNTY
27012,Váraszó,Heves,ORSZEM-HEVES,KSH_COUNTY
27021,Kisharsány,Baranya,ORSZEM-BARANYA,KSH_COUNTY
27030,Gyanógeregye,Vas,ORSZEM-VAS,KSH_COUNTY
27049,Becskeháza,Borsod-Abaúj-Zemplén,ORSZEM-BORSOD-ABAUJ-ZEMPLEN,KSH_COUNTY
27058,Békás,Veszprém,ORSZEM-VESZPREM,KSH_COUNTY
27067,Magyarsarlós,Baranya,ORSZEM-BARANYA,KSH_COUNTY
27076,Nagysáp,Komárom-Esztergom,ORSZEM-KOMAROM-ESZTERGOM,KSH_COUNTY
27085,Cakóháza,Győr-Moson-Sopron,ORSZEM-GYOR-MOSON-SOPRON,KSH_COUNTY
27094,Celldömölk,Vas,ORSZEM-VAS,KSH_COUNTY
27100,Vasmegyer,Szabolcs-Szatmár-Bereg,ORSZEM-SZABOLCS-SZATMAR-BEREG,KSH_COUNTY
27119,Nemesborzova,Szabolcs-Szatmár-Bereg,ORSZEM-SZABOLCS-SZATMAR-BEREG,KSH_COUNTY
27128,Galgamácsa,Pest,ORSZEM-PEST,KSH_COUNTY
27137,Mencshely,Veszprém,ORSZEM-VESZPREM,KSH_COUNTY
27146,Komoró,Szabolcs-Szatmár-Bereg,ORSZEM-SZABOLCS-SZATMAR-BEREG,KSH_COUNTY
27155,Nagyhalász,Szabolcs-Szatmár-Bereg,ORSZEM-SZABOLCS-SZATMAR-BEREG,KSH_COUNTY
27164,Nagypeterd,Baranya,ORSZEM-BARANYA,KSH_COUNTY
27173,Sajólád,Borsod-Abaúj-Zemplén,ORSZEM-BORSOD-ABAUJ-ZEMPLEN,KSH_COUNTY
27182,Nagykónyi,Tolna,ORSZEM-TOLNA,KSH_COUNTY
27191,Novajidrány,Borsod-Abaúj-Zemplén,ORSZEM-BORSOD-ABAUJ-ZEMPLEN,KSH_COUNTY
27207,Zalagyömörő,Veszprém,ORSZEM-VESZPREM,KSH_COUNTY
27216,Ostoros,Heves,ORSZEM-HEVES,KSH_COUNTY
27225,Kálmánháza,Szabolcs-Szatmár-Bereg,ORSZEM-SZABOLCS-SZATMAR-BEREG,KSH_COUNTY
27234,Bácsborsód,Bács-Kiskun,ORSZEM-BACS-KISKUN,KSH_COUNTY
27243,Kisbágyon,Nógrád,ORSZEM-NOGRAD,KSH_COUNTY
27252,Tiszanagyfalu,Szabolcs-Szatmár-Bereg,ORSZEM-SZABOLCS-SZATMAR-BEREG,KSH_COUNTY
27261,Tisztaberek,Szabolcs-Szatmár-Bereg,ORSZEM-SZABOLCS-SZATMAR-BEREG,KSH_COUNTY
27270,Csömend,Somogy,ORSZEM-SOMOGY,KSH_COUNTY
27289,Magyarnádalja,Vas,ORSZEM-VAS,KSH_COUNTY
27298,Apátvarasd,Baranya,ORSZEM-BARANYA,KSH_COUNTY
27304,Potyond,Győr-Moson-Sopron,ORSZEM-GYOR-MOSON-SOPRON,KSH_COUNTY
27313,Törökszentmiklós,Jász-Nagykun-Szolnok,ORSZEM-JASZ-NAGYKUN-SZOLNOK,KSH_COUNTY
27322,Vámosatya,Szabolcs-Szatmár-Bereg,ORSZEM-SZABOLCS-SZATMAR-BEREG,KSH_COUNTY
27331,Sajóecseg,Borsod-Abaúj-Zemplén,ORSZEM-BORSOD-ABAUJ-ZEMPLEN,KSH_COUNTY
27340,Nógrádszakál,Nógrád,ORSZEM-NOGRAD,KSH_COUNTY
27359,Mecsér,Győr-Moson-Sopron,ORSZEM-GYOR-MOSON-SOPRON,KSH_COUNTY
27368,Segesd,Somogy,ORSZEM-SOMOGY,KSH_COUNTY
27377,Balatonberény,Somogy,ORSZEM-SOMOGY,KSH_COUNTY
27386,Tatárszentgyörgy,Pest,ORSZEM-PEST,KSH_COUNTY
27395,Mályi,Borsod-Abaúj-Zemplén,ORSZEM-BORSOD-ABAUJ-ZEMPLEN,KSH_COUNTY
27401,Egyházaskozár,Baranya,ORSZEM-BARANYA,KSH_COUNTY
27410,Putnok,Borsod-Abaúj-Zemplén,ORSZEM-BORSOD-ABAUJ-ZEMPLEN,KSH_COUNTY
27429,Bódvalenke,Borsod-Abaúj-Zemplén,ORSZEM-BORSOD-ABAUJ-ZEMPLEN,KSH_COUNTY
27438,Örménykút,Békés,ORSZEM-BEKES,KSH_COUNTY
27447,Barlahida,Zala,ORSZEM-ZALA,KSH_COUNTY
27456,Szendrőlád,Borsod-Abaúj-Zemplén,ORSZEM-BORSOD-ABAUJ-ZEMPLEN,KSH_COUNTY
27465,Pusztaederics,Zala,ORSZEM-ZALA,KSH_COUNTY
27474,Sárospatak,Borsod-Abaúj-Zemplén,ORSZEM-BORSOD-ABAUJ-ZEMPLEN,KSH_COUNTY
27483,Lendvadedes,Zala,ORSZEM-ZALA,KSH_COUNTY
27492,Csöde,Zala,ORSZEM-ZALA,KSH_COUNTY
27508,Szágy,Baranya,ORSZEM-BARANYA,KSH_COUNTY
27517,Besenyőtelek,Heves,ORSZEM-HEVES,KSH_COUNTY
27526,Miháld,Zala,ORSZEM-ZALA,KSH_COUNTY
27535,Somogysimonyi,Somogy,ORSZEM-SOMOGY,KSH_COUNTY
27544,Tiszaszentmárton,Szabolcs-Szatmár-Bereg,ORSZEM-SZABOLCS-SZATMAR-BEREG,KSH_COUNTY
27553,Pogányszentpéter,Somogy,ORSZEM-SOMOGY,KSH_COUNTY
27562,Zalaszombatfa,Zala,ORSZEM-ZALA,KSH_COUNTY
27571,Kelebia,Bács-Kiskun,ORSZEM-BACS-KISKUN,KSH_COUNTY
27580,Nemti,Nógrád,ORSZEM-NOGRAD,KSH_COUNTY
27599,Nadap,Fejér,ORSZEM-FEJER,KSH_COUNTY
27605,Nagytálya,Heves,ORSZEM-HEVES,KSH_COUNTY
27614,Zimány,Somogy,ORSZEM-SOMOGY,KSH_COUNTY
27623,Újlőrincfalva,Heves,ORSZEM-HEVES,KSH_COUNTY
27632,Úny,Komárom-Esztergom,ORSZEM-KOMAROM-ESZTERGOM,KSH_COUNTY
27641,Álmosd,Hajdú-Bihar,ORSZEM-HAJDU-BIHAR,KSH_COUNTY
27650,Rózsaszentmárton,Heves,ORSZEM-HEVES,KSH_COUNTY
27669,Dubicsány,Borsod-Abaúj-Zemplén,ORSZEM-BORSOD-ABAUJ-ZEMPLEN,KSH_COUNTY
27678,Magyaralmás,Fejér,ORSZEM-FEJER,KSH_COUNTY
27687,Kosd,Pest,ORSZEM-PEST,KSH_COUNTY
27696,Maklár,Heves,ORSZEM-HEVES,KSH_COUNTY
27702,Tékes,Baranya,ORSZEM-BARANYA,KSH_COUNTY
27711,Izmény,Tolna,ORSZEM-TOLNA,KSH_COUNTY
27720,Salomvár,Zala,ORSZEM-ZALA,KSH_COUNTY
27739,Dunakiliti,Győr-Moson-Sopron,ORSZEM-GYOR-MOSON-SOPRON,KSH_COUNTY
27748,Pap,Szabolcs-Szatmár-Bereg,ORSZEM-SZABOLCS-SZATMAR-BEREG,KSH_COUNTY
27757,Sajóvelezd,Borsod-Abaúj-Zemplén,ORSZEM-BORSOD-ABAUJ-ZEMPLEN,KSH_COUNTY
27766,Kisszékely,Tolna,ORSZEM-TOLNA,KSH_COUNTY
27775,Óhíd,Zala,ORSZEM-ZALA,KSH_COUNTY
27784,Iharosberény,Somogy,ORSZEM-SOMOGY,KSH_COUNTY
27793,Szergény,Vas,ORSZEM-VAS,KSH_COUNTY
27809,Mátételke,Bács-Kiskun,ORSZEM-BACS-KISKUN,KSH_COUNTY
27818,Homokbödöge,Veszprém,ORSZEM-VESZPREM,KSH_COUNTY
27827,Káva,Pest,ORSZEM-PEST,KSH_COUNTY
27836,Tornaszentandrás,Borsod-Abaúj-Zemplén,ORSZEM-BORSOD-ABAUJ-ZEMPLEN,KSH_COUNTY
27845,Homokmégy,Bács-Kiskun,ORSZEM-BACS-KISKUN,KSH_COUNTY
27854,Szolnok,Jász-Nagykun-Szolnok,ORSZEM-JASZ-NAGYKUN-SZOLNOK,KSH_COUNTY
27863,Majs,Baranya,ORSZEM-BARANYA,KSH_COUNTY
27872,Abony,Pest,ORSZEM-PEST,KSH_COUNTY
27881,Hásságy,Baranya,ORSZEM-BARANYA,KSH_COUNTY
27890,Bükkaranyos,Borsod-Abaúj-Zemplén,ORSZEM-BORSOD-ABAUJ-ZEMPLEN,KSH_COUNTY
27906,Magyarbánhegyes,Békés,ORSZEM-BEKES,KSH_COUNTY
27915,Mohora,Nógrád,ORSZEM-NOGRAD,KSH_COUNTY
27924,Ópályi,Szabolcs-Szatmár-Bereg,ORSZEM-SZABOLCS-SZATMAR-BEREG,KSH_COUNTY
27933,Himesháza,Baranya,ORSZEM-BARANYA,KSH_COUNTY
27942,Halmaj,Borsod-Abaúj-Zemplén,ORSZEM-BORSOD-ABAUJ-ZEMPLEN,KSH_COUNTY
27951,Tilaj,Zala,ORSZEM-ZALA,KSH_COUNTY
27960,Sorkikápolna,Vas,ORSZEM-VAS,KSH_COUNTY
27979,Nagyalásony,Veszprém,ORSZEM-VESZPREM,KSH_COUNTY
27988,Nagyszekeres,Szabolcs-Szatmár-Bereg,ORSZEM-SZABOLCS-SZATMAR-BEREG,KSH_COUNTY
27997,Szemenye,Vas,ORSZEM-VAS,KSH_COUNTY
28006,Öcsöd,Jász-Nagykun-Szolnok,ORSZEM-JASZ-NAGYKUN-SZOLNOK,KSH_COUNTY
28015,Iszkáz,Veszprém,ORSZEM-VESZPREM,KSH_COUNTY
28024,Villány,Baranya,ORSZEM-BARANYA,KSH_COUNTY
28033,Nekézseny,Borsod-Abaúj-Zemplén,ORSZEM-BORSOD-ABAUJ-ZEMPLEN,KSH_COUNTY
28051,Tolcsva,Borsod-Abaúj-Zemplén,ORSZEM-BORSOD-ABAUJ-ZEMPLEN,KSH_COUNTY
28060,Nyírtass,Szabolcs-Szatmár-Bereg,ORSZEM-SZABOLCS-SZATMAR-BEREG,KSH_COUNTY
28079,Kerecsend,Heves,ORSZEM-HEVES,KSH_COUNTY
28088,Gyöngyöstarján,Heves,ORSZEM-HEVES,KSH_COUNTY
28097,Ipolydamásd,Pest,ORSZEM-PEST,KSH_COUNTY
28103,Nádudvar,Hajdú-Bihar,ORSZEM-HAJDU-BIHAR,KSH_COUNTY
28112,Öcs,Veszprém,ORSZEM-VESZPREM,KSH_COUNTY
28121,Drávacsepely,Baranya,ORSZEM-BARANYA,KSH_COUNTY
28130,Kunszentmiklós,Bács-Kiskun,ORSZEM-BACS-KISKUN,KSH_COUNTY
28149,Mosonszolnok,Győr-Moson-Sopron,ORSZEM-GYOR-MOSON-SOPRON,KSH_COUNTY
28158,Kisszállás,Bács-Kiskun,ORSZEM-BACS-KISKUN,KSH_COUNTY
28167,Lovászi,Zala,ORSZEM-ZALA,KSH_COUNTY
28185,Perbál,Pest,ORSZEM-PEST,KSH_COUNTY
28194,Szuha,Nógrád,ORSZEM-NOGRAD,KSH_COUNTY
28200,Ligetfalva,Zala,ORSZEM-ZALA,KSH_COUNTY
28219,Litka,Borsod-Abaúj-Zemplén,ORSZEM-BORSOD-ABAUJ-ZEMPLEN,KSH_COUNTY
28228,Túrkeve,Jász-Nagykun-Szolnok,ORSZEM-JASZ-NAGYKUN-SZOLNOK,KSH_COUNTY
28237,Dabrony,Veszprém,ORSZEM-VESZPREM,KSH_COUNTY
28246,Beregdaróc,Szabolcs-Szatmár-Bereg,ORSZEM-SZABOLCS-SZATMAR-BEREG,KSH_COUNTY
28255,Mogyorósbánya,Komárom-Esztergom,ORSZEM-KOMAROM-ESZTERGOM,KSH_COUNTY
28264,Gadács,Somogy,ORSZEM-SOMOGY,KSH_COUNTY
28273,Endrőc,Baranya,ORSZEM-BARANYA,KSH_COUNTY
28282,Nagyvisnyó,Heves,ORSZEM-HEVES,KSH_COUNTY
28291,Lábod,Somogy,ORSZEM-SOMOGY,KSH_COUNTY
28307,Gagybátor,Borsod-Abaúj-Zemplén,ORSZEM-BORSOD-ABAUJ-ZEMPLEN,KSH_COUNTY
28316,Bábonymegyer,Somogy,ORSZEM-SOMOGY,KSH_COUNTY
28325,Hottó,Zala,ORSZEM-ZALA,KSH_COUNTY
28334,Kapuvár,Győr-Moson-Sopron,ORSZEM-GYOR-MOSON-SOPRON,KSH_COUNTY
28343,Vaskút,Bács-Kiskun,ORSZEM-BACS-KISKUN,KSH_COUNTY
28352,Tiszaújváros,Borsod-Abaúj-Zemplén,ORSZEM-BORSOD-ABAUJ-ZEMPLEN,KSH_COUNTY
28361,Potony,Somogy,ORSZEM-SOMOGY,KSH_COUNTY
28370,Apácatorna,Veszprém,ORSZEM-VESZPREM,KSH_COUNTY
28389,Kazár,Nógrád,ORSZEM-NOGRAD,KSH_COUNTY
28398,Tiszalúc,Borsod-Abaúj-Zemplén,ORSZEM-BORSOD-ABAUJ-ZEMPLEN,KSH_COUNTY
28404,Gyöngyfa,Baranya,ORSZEM-BARANYA,KSH_COUNTY
28413,Visegrád,Pest,ORSZEM-PEST,KSH_COUNTY
28422,Nemesvita,Veszprém,ORSZEM-VESZPREM,KSH_COUNTY
28431,Kék,Szabolcs-Szatmár-Bereg,ORSZEM-SZABOLCS-SZATMAR-BEREG,KSH_COUNTY
28440,Nyírgelse,Szabolcs-Szatmár-Bereg,ORSZEM-SZABOLCS-SZATMAR-BEREG,KSH_COUNTY
28459,Csernely,Borsod-Abaúj-Zemplén,ORSZEM-BORSOD-ABAUJ-ZEMPLEN,KSH_COUNTY
28468,Nagypáli,Zala,ORSZEM-ZALA,KSH_COUNTY
28477,Kisléta,Szabolcs-Szatmár-Bereg,ORSZEM-SZABOLCS-SZATMAR-BEREG,KSH_COUNTY
28486,Tompa,Bács-Kiskun,ORSZEM-BACS-KISKUN,KSH_COUNTY
28495,Zalaboldogfa,Zala,ORSZEM-ZALA,KSH_COUNTY
28501,Balatonszőlős,Veszprém,ORSZEM-VESZPREM,KSH_COUNTY
28510,Porrogszentpál,Somogy,ORSZEM-SOMOGY,KSH_COUNTY
28529,Varga,Baranya,ORSZEM-BARANYA,KSH_COUNTY
28538,Vajszló,Baranya,ORSZEM-BARANYA,KSH_COUNTY
28547,Kovácsvágás,Borsod-Abaúj-Zemplén,ORSZEM-BORSOD-ABAUJ-ZEMPLEN,KSH_COUNTY
28556,Erdőkövesd,Heves,ORSZEM-HEVES,KSH_COUNTY
28565,Sarkad,Békés,ORSZEM-BEKES,KSH_COUNTY
28574,Szabás,Somogy,ORSZEM-SOMOGY,KSH_COUNTY
28583,Áta,Baranya,ORSZEM-BARANYA,KSH_COUNTY
28592,Pusztaszer,Csongrád-Csanád,ORSZEM-CSONGRAD-CSANAD,KSH_COUNTY
28608,Drávaszabolcs,Baranya,ORSZEM-BARANYA,KSH_COUNTY
28617,Drávacsehi,Baranya,ORSZEM-BARANYA,KSH_COUNTY
28626,Répceszentgyörgy,Vas,ORSZEM-VAS,KSH_COUNTY
28635,Teresztenye,Borsod-Abaúj-Zemplén,ORSZEM-BORSOD-ABAUJ-ZEMPLEN,KSH_COUNTY
28644,Úri,Pest,ORSZEM-PEST,KSH_COUNTY
28653,Szentmártonkáta,Pest,ORSZEM-PEST,KSH_COUNTY
28662,Belecska,Tolna,ORSZEM-TOLNA,KSH_COUNTY
28671,Gyepükaján,Veszprém,ORSZEM-VESZPREM,KSH_COUNTY
28699,Tiszaigar,Jász-Nagykun-Szolnok,ORSZEM-JASZ-NAGYKUN-SZOLNOK,KSH_COUNTY
28705,Szabadbattyán,Fejér,ORSZEM-FEJER,KSH_COUNTY
28714,Andocs,Somogy,ORSZEM-SOMOGY,KSH_COUNTY
28723,Somogysárd,Somogy,ORSZEM-SOMOGY,KSH_COUNTY
28732,Gagyapáti,Borsod-Abaúj-Zemplén,ORSZEM-BORSOD-ABAUJ-ZEMPLEN,KSH_COUNTY
28741,Sellye,Baranya,ORSZEM-BARANYA,KSH_COUNTY
28750,Zsarolyán,Szabolcs-Szatmár-Bereg,ORSZEM-SZABOLCS-SZATMAR-BEREG,KSH_COUNTY
28769,Bágyogszovát,Győr-Moson-Sopron,ORSZEM-GYOR-MOSON-SOPRON,KSH_COUNTY
28778,Dióskál,Zala,ORSZEM-ZALA,KSH_COUNTY
28787,Taktakenéz,Borsod-Abaúj-Zemplén,ORSZEM-BORSOD-ABAUJ-ZEMPLEN,KSH_COUNTY
28796,Egervölgy,Vas,ORSZEM-VAS,KSH_COUNTY
28802,Nyírbogdány,Szabolcs-Szatmár-Bereg,ORSZEM-SZABOLCS-SZATMAR-BEREG,KSH_COUNTY
28811,Kaposgyarmat,Somogy,ORSZEM-SOMOGY,KSH_COUNTY
28820,Szeremle,Bács-Kiskun,ORSZEM-BACS-KISKUN,KSH_COUNTY
28839,Alsószuha,Borsod-Abaúj-Zemplén,ORSZEM-BORSOD-ABAUJ-ZEMPLEN,KSH_COUNTY
28848,Pátka,Fejér,ORSZEM-FEJER,KSH_COUNTY
28857,Kutas,Somogy,ORSZEM-SOMOGY,KSH_COUNTY
28866,Sződliget,Pest,ORSZEM-PEST,KSH_COUNTY
28875,Kishuta,Borsod-Abaúj-Zemplén,ORSZEM-BORSOD-ABAUJ-ZEMPLEN,KSH_COUNTY
28884,Rimóc,Nógrád,ORSZEM-NOGRAD,KSH_COUNTY
28893,Geszteréd,Szabolcs-Szatmár-Bereg,ORSZEM-SZABOLCS-SZATMAR-BEREG,KSH_COUNTY
28909,Bátaapáti,Tolna,ORSZEM-TOLNA,KSH_COUNTY
28918,Egerág,Baranya,ORSZEM-BARANYA,KSH_COUNTY
28927,Nagytótfalu,Baranya,ORSZEM-BARANYA,KSH_COUNTY
28936,Bakonygyirót,Győr-Moson-Sopron,ORSZEM-GYOR-MOSON-SOPRON,KSH_COUNTY
28945,Győröcske,Szabolcs-Szatmár-Bereg,ORSZEM-SZABOLCS-SZATMAR-BEREG,KSH_COUNTY
28954,Szigetszentmiklós,Pest,ORSZEM-PEST,KSH_COUNTY
28963,Somogyjád,Somogy,ORSZEM-SOMOGY,KSH_COUNTY
28972,Pusztamiske,Veszprém,ORSZEM-VESZPREM,KSH_COUNTY
28981,Ura,Szabolcs-Szatmár-Bereg,ORSZEM-SZABOLCS-SZATMAR-BEREG,KSH_COUNTY
28990,Kisláng,Fejér,ORSZEM-FEJER,KSH_COUNTY
29009,Nyárád,Veszprém,ORSZEM-VESZPREM,KSH_COUNTY
29018,Pusztaszabolcs,Fejér,ORSZEM-FEJER,KSH_COUNTY
29027,Kunfehértó,Bács-Kiskun,ORSZEM-BACS-KISKUN,KSH_COUNTY
29036,Mezőszilas,Fejér,ORSZEM-FEJER,KSH_COUNTY
29045,Mátraszentimre,Heves,ORSZEM-HEVES,KSH_COUNTY
29054,Tornyosnémeti,Borsod-Abaúj-Zemplén,ORSZEM-BORSOD-ABAUJ-ZEMPLEN,KSH_COUNTY
29063,Nagyberény,Somogy,ORSZEM-SOMOGY,KSH_COUNTY
29072,Kisberzseny,Veszprém,ORSZEM-VESZPREM,KSH_COUNTY
29081,Lócs,Vas,ORSZEM-VAS,KSH_COUNTY
29090,Sopronhorpács,Győr-Moson-Sopron,ORSZEM-GYOR-MOSON-SOPRON,KSH_COUNTY
29106,Baks,Csongrád-Csanád,ORSZEM-CSONGRAD-CSANAD,KSH_COUNTY
29115,Solt,Bács-Kiskun,ORSZEM-BACS-KISKUN,KSH_COUNTY
29124,Várong,Tolna,ORSZEM-TOLNA,KSH_COUNTY
29133,Tiszacsermely,Borsod-Abaúj-Zemplén,ORSZEM-BORSOD-ABAUJ-ZEMPLEN,KSH_COUNTY
29142,Somogyhárságy,Baranya,ORSZEM-BARANYA,KSH_COUNTY
29151,Vágáshuta,Borsod-Abaúj-Zemplén,ORSZEM-BORSOD-ABAUJ-ZEMPLEN,KSH_COUNTY
29160,Páka,Zala,ORSZEM-ZALA,KSH_COUNTY
29179,Nagytőke,Csongrád-Csanád,ORSZEM-CSONGRAD-CSANAD,KSH_COUNTY
29188,Nagybarca,Borsod-Abaúj-Zemplén,ORSZEM-BORSOD-ABAUJ-ZEMPLEN,KSH_COUNTY
29197,Péterhida,Somogy,ORSZEM-SOMOGY,KSH_COUNTY
29203,Boba,Vas,ORSZEM-VAS,KSH_COUNTY
29212,Baj,Komárom-Esztergom,ORSZEM-KOMAROM-ESZTERGOM,KSH_COUNTY
29221,Jánossomorja,Győr-Moson-Sopron,ORSZEM-GYOR-MOSON-SOPRON,KSH_COUNTY
29230,Dalmand,Tolna,ORSZEM-TOLNA,KSH_COUNTY
29249,Kesznyéten,Borsod-Abaúj-Zemplén,ORSZEM-BORSOD-ABAUJ-ZEMPLEN,KSH_COUNTY
29267,Tác,Fejér,ORSZEM-FEJER,KSH_COUNTY
29276,Novaj,Heves,ORSZEM-HEVES,KSH_COUNTY
29285,Budapest 18. ker.,főváros,ORSZEM-BUDAPEST,KSH_COUNTY
29294,Marcalgergelyi,Veszprém,ORSZEM-VESZPREM,KSH_COUNTY
29300,Kispalád,Szabolcs-Szatmár-Bereg,ORSZEM-SZABOLCS-SZATMAR-BEREG,KSH_COUNTY
29319,Ipolyvece,Nógrád,ORSZEM-NOGRAD,KSH_COUNTY
29328,Nemeskér,Győr-Moson-Sopron,ORSZEM-GYOR-MOSON-SOPRON,KSH_COUNTY
29337,Madocsa,Tolna,ORSZEM-TOLNA,KSH_COUNTY
29346,Tiszajenő,Jász-Nagykun-Szolnok,ORSZEM-JASZ-NAGYKUN-SZOLNOK,KSH_COUNTY
29355,Bajót,Komárom-Esztergom,ORSZEM-KOMAROM-ESZTERGOM,KSH_COUNTY
29364,Csömödér,Zala,ORSZEM-ZALA,KSH_COUNTY
29373,Vasszécseny,Vas,ORSZEM-VAS,KSH_COUNTY
29382,Örményes,Jász-Nagykun-Szolnok,ORSZEM-JASZ-NAGYKUN-SZOLNOK,KSH_COUNTY
29391,Hencida,Hajdú-Bihar,ORSZEM-HAJDU-BIHAR,KSH_COUNTY
29407,Agyagosszergény,Győr-Moson-Sopron,ORSZEM-GYOR-MOSON-SOPRON,KSH_COUNTY
29416,Csaroda,Szabolcs-Szatmár-Bereg,ORSZEM-SZABOLCS-SZATMAR-BEREG,KSH_COUNTY
29425,Nőtincs,Nógrád,ORSZEM-NOGRAD,KSH_COUNTY
29434,Tapolca,Veszprém,ORSZEM-VESZPREM,KSH_COUNTY
29443,Gulács,Szabolcs-Szatmár-Bereg,ORSZEM-SZABOLCS-SZATMAR-BEREG,KSH_COUNTY
29452,Halastó,Vas,ORSZEM-VAS,KSH_COUNTY
29461,Balatonfőkajár,Veszprém,ORSZEM-VESZPREM,KSH_COUNTY
29470,Döbrönte,Veszprém,ORSZEM-VESZPREM,KSH_COUNTY
29489,Kerkabarabás,Zala,ORSZEM-ZALA,KSH_COUNTY
29498,Varsány,Nógrád,ORSZEM-NOGRAD,KSH_COUNTY
29504,Iklanberény,Vas,ORSZEM-VAS,KSH_COUNTY
